0.763533	0.780024
0.767686	0.184855
0.195652	0.925656
0.439435	0.581661
0.0356692	0.914612
0.231437	0.464867
0.920247	0.696319
0.944329	0.0973437
0.275289	0.735154
0.616944	0.779502
0.317413	0.84137
0.318331	0.0558617
0.280156	0.939878
0.585056	0.249793
0.230503	0.674405
0.485737	0.994037
0.454428	0.253424
0.178891	0.65008
0.17908	0.618327
0.231741	0.214749
0.532938	0.463179
0.679616	0.453185
0.159498	0.623945
0.550529	0.434787
0.359099	0.167472
0.214289	0.676512
0.00884211	0.53262
0.732374	0.288998
0.472498	0.31743
0.53879	0.703002
0.991834	0.0245278
0.697038	0.446262
0.277952	0.87593
0.0963424	0.457031
0.494256	0.328084
0.67178	0.0271949
0.791262	0.351396
0.48038	0.95076
0.975341	0.0309087
0.385548	0.33444
0.198381	0.599837
0.0109523	0.207223
0.132457	0.743326
0.496221	0.604955
0.0607558	0.0350112
0.307957	0.0525898
0.059539	0.00499511
0.498852	0.337491
0.880925	0.595194
0.794522	0.375181
0.923278	0.466302
0.402376	0.71454
0.817698	0.882756
0.6653	0.793039
0.913665	0.0508481
0.127479	0.112046
0.650685	0.138432
0.319269	0.783142
0.881758	0.81549
0.388097	0.942513
0.850501	0.696054
0.995103	0.91004
0.701049	0.493955
0.24753	0.581974
0.0891494	0.0420524
0.957155	0.0124272
0.508354	0.359531
0.726967	0.326052
0.242287	0.392268
0.119091	0.155951
0.443116	0.24657
0.267997	0.0938008
0.385002	0.587266
0.876943	0.26676
0.402755	0.265039
0.209273	0.253256
0.961093	0.204376
0.163296	0.662142
0.698331	0.410826
0.244116	0.787481
0.452879	0.20127
0.799908	0.961233
0.560801	0.526875
0.287285	0.803088
0.919143	0.406376
0.959039	0.362259
0.652946	0.227036
0.45606	0.0379482
0.814302	0.333002
0.304708	0.217057
0.598042	0.513981
0.470313	0.559135
0.718357	0.633609
0.221277	0.416688
0.0444356	0.465392
0.204169	0.497314
0.666663	0.00407735
0.458548	0.227464
0.530953	0.745833
0.0305512	0.450096
0.152209	0.98959
0.812355	0.805155
0.216626	0.268415
0.843104	0.0309277
0.601417	0.147811
0.247985	0.199459
0.661792	0.718298
0.758594	0.380149
0.351907	0.979871
0.796838	0.396343
0.445264	0.0010069
0.893657	0.111926
0.00508426	0.352205
0.33939	0.536037
0.0980375	0.369941
0.986133	0.250246
0.359531	0.798488
0.0554018	0.576157
0.0669033	0.898505
0.607085	0.668321
0.0463167	0.85507
0.86778	0.708109
0.573368	0.626374
0.0882579	0.925275
0.606246	0.885096
0.321618	0.0515094
0.886102	0.215275
0.163436	0.891187
0.567479	0.502826
0.427224	0.665517
0.872767	0.413357
0.915763	0.232299
0.211845	0.971165
0.808456	0.278748
0.86967	0.415541
0.947069	0.915987
0.270611	0.814849
0.624096	0.843979
0.441223	0.712354
0.769254	0.047469
0.597449	0.0908715
0.0989784	0.483552
0.306146	0.262414
0.374738	0.873626
0.76524	0.801962
0.539143	0.638007
0.215319	0.454906
0.870306	0.427164
0.426071	0.678762
0.705912	0.295741
0.0943031	0.652981
0.211729	0.364914
0.46783	0.835825
0.208893	0.909054
0.548178	0.978147
0.956523	0.145628
0.0690186	0.0555011
0.62918	0.375165
0.317915	0.00391803
0.248791	0.0831553
0.80588	0.787933
0.721162	0.0211992
0.242839	0.591468
0.448363	0.66891
0.27023	0.154275
0.964652	0.364533
0.807257	0.17638
0.729447	0.275087
0.0122047	0.938341
0.184141	0.560383
0.916488	0.140663
0.706011	0.985506
0.196165	0.33519
0.360671	0.51408
0.339108	0.609462
0.597235	0.144989
0.397395	0.318398
0.166188	0.640234
0.909866	0.614551
0.309144	0.180096
0.768826	0.273796
0.544629	0.576083
0.450176	0.274076
0.85117	0.462381
0.212417	0.0353108
0.0227641	0.128905
0.175974	0.728775
0.114411	0.372139
0.0639654	0.475082
0.886219	0.403074
0.0845443	0.483454
0.548063	0.481939
0.801851	0.71425
0.122174	0.711717
0.328802	0.431318
0.891813	0.097628
0.705114	0.436442
0.673711	0.15529
0.710518	0.524881
0.617671	0.922936
0.560192	0.640435
0.0518403	0.736166
0.36921	0.166251
0.108305	0.433176
0.641334	0.994524
0.836249	0.725878
0.477978	0.384312
0.207817	0.279829
0.0985624	0.329991
0.991546	0.427364
0.761309	0.883359
0.524992	0.466423
0.319801	0.198703
0.621713	0.0303198
0.723584	0.239384
0.953255	0.283777
0.87982	0.00509559
0.019943	0.24903
0.171347	0.128248
0.682205	0.812681
0.122772	0.518455
0.538559	0.60075
0.902767	0.746376
0.880579	0.00132924
0.0763673	0.872125
0.428693	0.837676
0.755484	0.953685
0.304099	0.0752855
0.152388	0.925812
0.105605	0.875973
0.165197	0.0588607
0.159749	0.0450163
0.0639563	0.179692
0.294046	0.235303
0.30794	0.976252
0.0479841	0.430712
0.494706	0.586543
0.0314622	0.397473
0.332919	0.912041
0.398802	0.409287
0.784166	0.827496
0.246963	0.53965
0.781181	0.551062
0.614936	0.933569
0.476875	0.720541
0.809541	0.642071
0.779402	0.969291
0.687088	0.843358
0.148983	0.981134
0.0786613	0.456923
0.957385	0.126645
0.887635	0.452092
0.713188	0.919097
0.849565	0.0461079
0.831138	0.248368
0.455395	0.615304
0.0758632	0.702358
0.154955	0.857044
0.25342	0.76989
0.790613	0.730295
0.490431	0.600154
0.372366	0.269833
0.569445	0.0594538
0.113191	0.718427
0.0405877	0.191852
0.17535	0.997973
0.318498	0.0629854
0.450065	0.0316864
0.982083	0.29963
0.0777943	0.813221
0.547998	0.533189
0.428526	0.623861
0.235547	0.583481
0.480905	0.488967
0.353371	0.271517
0.219261	0.843802
0.871672	0.591627
0.113636	0.441116
0.651081	0.226827
0.159544	0.691669
0.418679	0.334894
0.689642	0.737177
0.397879	0.139707
0.768863	0.379962
0.439337	0.846658
0.193184	0.987335
0.379847	0.621709
0.611196	0.615393
0.20519	0.0921002
0.10436	0.558561
0.363618	0.323621
0.402363	0.235289
0.915249	0.515999
0.676405	0.56633
0.742826	0.835949
0.257999	0.161505
0.170843	0.947641
0.898682	0.568722
0.0873484	0.667545
0.948684	0.526686
0.514203	0.141868
0.51402	0.894049
0.763577	0.125216
0.509443	0.968767
0.217316	0.613803
0.527328	0.580934
0.937424	0.929691
0.816223	0.852673
0.44569	0.492628
0.419004	0.188515
0.328578	0.677003
0.35002	0.49942
0.624644	0.248702
0.0681426	0.711992
0.916247	0.0168268
0.238678	0.43045
0.158694	0.752699
0.324499	0.922272
0.877915	0.833942
0.891039	0.0952308
0.447745	0.418366
0.676165	0.38517
0.348058	0.492388
0.237843	0.793747
0.985016	0.656846
0.982263	0.313594
0.333849	0.332283
0.813014	0.958493
0.580985	0.881157
0.670486	0.497232
0.897984	0.909164
0.927682	0.056678
0.661862	0.252181
0.97895	0.539777
0.086123	0.869988
0.635008	0.533868
0.288354	0.311172
0.919038	0.636412
0.80356	0.15688
0.430159	0.788576
0.813727	0.412422
0.10217	0.147576
0.744705	0.915184
0.106069	0.32569
0.796341	0.776555
0.822922	0.694324
0.685719	0.750603
0.751002	0.347581
0.00278391	0.729952
0.887358	0.0889069
0.59994	0.522366
0.622775	0.888294
0.833539	0.541812
0.524706	0.637099
0.698693	0.954866
0.425675	0.51242
0.367288	0.527845
0.659996	0.111993
0.443029	0.766065
0.437683	0.239369
0.54262	0.260604
0.933694	0.228339
0.0112075	0.684696
0.575921	0.0139914
0.414648	0.463279
0.102898	0.0145874
0.985645	0.725673
0.902882	0.819184
0.267486	0.427588
0.456282	0.966178
0.382454	0.881957
0.478598	0.749742
0.409802	0.138594
0.861735	0.85283
0.904659	0.299417
0.0921998	0.44728
0.560022	0.0258935
0.675619	0.571229
0.710589	0.251539
0.585221	0.125237
0.714818	0.688119
0.139824	0.700463
0.413792	0.0427061
0.519647	0.681278
0.470294	0.975929
0.647456	0.852748
0.857886	0.126054
0.602489	0.267688
0.264648	0.464224
0.120518	0.169308
0.763641	0.212718
0.616587	0.323663
0.238611	0.292206
0.894892	0.949201
0.543745	0.480113
0.0744377	0.258564
0.168232	0.214262
0.959027	0.582024
0.256968	0.478673
0.263302	0.727262
0.454602	0.910758
0.58001	0.312488
0.0368121	0.182499
0.580176	0.301461
0.646723	0.700694
0.470768	0.410364
0.913412	0.0873558
0.734027	0.152023
0.379562	0.628919
0.101224	0.923307
0.109032	0.175662
0.181871	0.277264
0.389924	0.140898
0.859288	0.646892
0.619571	0.12259
0.374155	0.0741736
0.0333473	0.954165
0.386662	0.0701594
0.136664	0.966838
0.37162	0.783387
0.667532	0.842388
0.193751	0.580944
0.929744	0.927779
0.732967	0.309306
0.556698	0.834191
0.232614	0.66573
0.00985317	0.414485
0.942994	0.399777
0.555382	0.802282
0.0466693	0.174953
0.924872	0.420824
0.249127	0.958219
0.374989	0.635789
0.0283786	0.511653
0.602627	0.399999
0.29504	0.270159
0.242387	0.488791
0.851103	0.172131
0.41657	0.58407
0.481437	0.973268
0.418262	0.714051
0.638998	0.428115
0.128535	0.581993
0.827892	0.683918
0.384275	0.874561
0.858871	0.309147
0.295385	0.107998
0.267366	0.670374
0.743787	0.295745
0.182027	0.346414
0.695744	0.477066
0.616573	0.938131
0.965857	0.467676
0.110262	0.382427
0.0517465	0.591699
0.355695	0.470008
0.30575	0.994693
0.898123	0.434285
0.576686	0.726016
0.118203	0.960961
0.600577	0.977074
0.270108	0.895962
0.0850723	0.537475
0.566336	0.828859
0.83322	0.748363
0.175273	0.528963
0.225429	0.791846
0.467094	0.191287
0.259522	0.577355
0.573714	0.311269
0.169054	0.929409
0.781277	0.474804
0.924103	0.679401
0.90909	0.500789
0.405416	0.0272929
0.46175	0.00599328
0.00436707	0.731858
0.901956	0.0894394
0.269333	0.468292
0.918299	0.102553
0.216655	0.0935722
0.631516	0.442084
0.885419	0.0986093
0.633371	0.144941
0.675965	0.207085
0.45621	0.845019
0.136494	0.237487
0.319824	0.0605971
0.916888	0.228913
0.561386	0.322304
0.256206	0.0231359
0.328298	0.260573
0.754994	0.230253
0.350013	0.0243275
0.698545	0.268312
0.12688	0.9152
0.361884	0.758396
0.357285	0.247303
0.857005	0.990656
0.392244	0.53297
0.197741	0.848454
0.377989	0.334235
0.0859409	0.697813
0.394832	0.00282897
0.926726	0.956218
0.325133	0.182933
0.979354	0.653431
0.443506	0.734349
0.883684	0.793519
0.758676	0.582229
0.0618307	0.885556
0.49743	0.423715
0.643952	0.854714
0.671017	0.500958
0.84537	0.0632607
0.0339276	0.0431109
0.911714	0.411917
0.377346	0.997655
0.10973	0.772179
0.000484213	0.036456
0.728397	0.325617
0.219389	0.707751
0.979048	0.662895
0.4421	0.862733
0.456414	0.200776
0.444962	0.518245
0.0863322	0.942392
0.941959	0.730284
0.797106	0.612976
0.231242	0.642476
0.676237	0.26517
0.685587	0.587951
0.677086	0.062933
0.585607	0.786816
0.835112	0.586091
0.823272	0.563508
0.911708	0.0426606
0.27126	0.890757
0.705555	0.713359
0.753489	0.161969
0.914135	0.198451
0.680214	0.000467384
0.140843	0.622173
0.730752	0.937949
0.235149	0.961994
0.580425	0.911386
0.227164	0.266011
0.499337	0.90425
0.328944	0.0849438
0.691066	0.164056
0.671035	0.514338
0.727564	0.582743
0.556999	0.998824
0.473499	0.262554
0.712183	0.226988
0.424523	0.626319
0.425439	0.104737
0.626786	0.566282
0.72691	0.357538
0.504231	0.962059
0.319532	0.0846554
0.873445	0.546695
0.350667	0.372783
0.450945	0.679611
0.457726	0.142011
0.843667	0.128761
0.656349	0.571232
0.711504	0.213348
0.570056	0.185003
0.475902	0.282239
0.411991	0.900425
0.908558	0.837431
0.00516229	0.535344
0.403713	0.732072
0.892881	0.907944
0.694132	0.212413
0.992599	0.567577
0.759108	0.343266
0.940359	0.210054
0.0228774	0.398086
0.352065	0.866545
0.526847	0.00841402
0.437776	0.23835
0.221762	0.00783196
0.423353	0.697663
0.290071	0.835345
0.598089	0.198629
0.672776	0.603251
0.733972	0.0764889
0.335323	0.626854
0.984433	0.0294548
0.839267	0.977032
0.597032	0.598375
0.320298	0.537391
0.808429	0.343176
0.935477	0.160494
0.20972	0.462324
0.168908	0.647497
0.700674	0.39067
0.655329	0.124028
0.0883331	0.9454
0.959373	0.686422
0.144028	0.632148
0.289672	0.878001
0.708637	0.624996
0.504854	0.69307
0.654451	0.344121
0.670102	0.251482
0.942497	0.990401
0.788873	0.750926
0.333577	0.724351
0.91142	0.543297
0.186674	0.0803276
0.190794	0.887349
0.470997	0.846123
0.0113764	0.55933
0.791522	0.970749
0.245752	0.935551
0.602897	0.535425
0.813551	0.311535
0.16042	0.318406
0.00460482	0.814871
0.662527	0.674707
0.066353	0.605024
0.665108	0.855226
0.35595	0.998685
0.579577	0.267369
0.541982	0.766251
0.347697	0.732776
0.6536	0.818694
0.578899	0.664976
0.378025	0.370421
0.635725	0.623777
0.305972	0.238623
0.159201	0.119523
0.550158	0.319622
0.437929	0.554762
0.134492	0.100457
0.22947	0.200845
0.705481	0.894578
0.0560718	0.0614302
0.893263	0.635649
0.3288	0.435245
0.4019	0.676497
0.168021	0.0555001
0.495191	0.74692
0.720477	0.873216
0.117341	0.356202
0.496993	0.423312
0.594825	0.656194
0.542836	0.144982
0.975816	0.980765
0.699745	0.110308
0.0812214	0.929214
0.311153	0.786702
0.823792	0.367225
0.848132	0.717055
0.00287381	0.176932
0.1523	0.404774
0.853428	0.32032
0.460274	0.348619
0.0672399	0.18075
0.221835	0.184581
0.536952	0.718828
0.607893	0.131777
0.375022	0.150729
0.27676	0.350838
0.131493	0.976505
0.461146	0.212715
0.905719	0.772299
0.999417	0.729511
0.139524	0.847549
0.446566	0.142398
0.0244809	0.598866
0.547172	0.877909
0.919186	0.0074456
0.226529	0.986426
0.188196	0.448364
0.171006	0.725149
0.167192	0.778899
0.856926	0.542214
0.929628	0.133686
0.893051	0.0611211
0.11019	0.354197
0.273836	0.0159096
0.126496	0.273253
0.745421	0.26602
0.120802	0.191987
0.408418	0.145283
0.790852	0.955589
0.023192	0.710038
0.963035	0.249721
0.696464	0.151231
0.698085	0.86747
0.87638	0.865277
0.646369	0.733306
0.407491	0.575997
0.866991	0.300542
0.637118	0.977182
0.654739	0.910954
0.993091	0.781235
0.184207	0.738512
0.0472553	0.305009
0.930499	0.455673
0.450291	0.721351
0.411263	0.473483
0.431389	0.374298
0.723204	0.127853
0.525529	0.421289
0.995324	0.401908
0.286566	0.641693
0.135214	0.694057
0.21769	0.00220546
0.994599	0.854808
0.979387	0.649339
0.765762	0.972479
0.430574	0.949969
0.710991	0.477829
0.254978	0.64149
0.933502	0.705269
0.362841	0.344765
0.178752	0.794231
0.719063	0.901957
0.922084	0.244591
0.323246	0.917408
0.6465	0.609812
0.559101	0.781714
0.303868	0.776791
0.783919	0.298467
0.631599	0.763307
0.947806	0.397362
0.735785	0.37838
0.347331	0.446777
0.856209	0.602309
0.0882667	0.789712
0.307578	0.451108
0.134477	0.486331
0.245339	0.853539
0.388287	0.167424
0.0981305	0.711533
0.0848315	0.74463
0.321344	0.643932
0.526344	0.625213
0.420724	0.310263
0.92368	0.0523229
0.0735696	0.871486
0.449685	0.809355
0.249866	0.797016
0.256132	0.106075
0.399324	0.344398
0.895787	0.706903
0.795507	0.0302636
0.193233	0.0408457
0.883803	0.58152
0.208269	0.981933
0.293053	0.293101
0.726563	0.614397
0.937033	0.252907
0.23961	0.357757
0.56317	0.16329
0.41008	0.63674
0.0347766	0.859764
0.446095	0.284643
0.65678	0.702227
0.390718	0.0561043
0.0466249	0.286505
0.763007	0.842131
0.316769	0.95624
0.882977	0.200572
0.53776	0.0912464
0.182505	0.830813
0.384347	0.909068
0.445211	0.32138
0.161976	0.684821
0.679137	0.725146
0.848111	0.0892166
0.361886	0.882888
0.948981	0.807981
0.167531	0.605761
0.510208	0.558249
0.661865	0.556833
0.844754	0.424872
0.398964	0.161523
0.381112	0.281941
0.362095	0.918872
0.373188	0.5446
0.749686	0.757535
0.453668	0.194897
0.0789149	0.615644
0.879718	0.758052
0.34079	0.727829
0.847268	0.702676
0.610717	0.796249
0.510657	0.778248
0.40201	0.0208643
0.336496	0.0638747
0.577697	0.181251
0.488747	0.976661
0.342774	0.869858
0.258602	0.704868
0.788731	0.631789
0.249468	0.538416
0.389324	0.703136
0.733313	0.468239
0.31878	0.61303
0.226291	0.659569
0.340859	0.0735591
0.362245	0.951576
0.869808	0.872902
0.729824	0.271818
0.893766	0.0663202
0.335693	0.471463
0.247571	0.824439
0.448124	0.590344
0.694298	0.706726
0.295213	0.483028
0.338515	0.544681
0.0214448	0.727839
0.247816	0.754758
0.196078	0.566596
0.367788	0.422369
0.226165	0.708647
0.495928	0.58841
0.660223	0.365736
0.461312	0.390047
0.637554	0.355078
0.456367	0.973247
0.826541	0.703938
0.797686	0.274664
0.294283	0.491984
0.98139	0.589495
0.975012	0.319905
0.134176	0.996457
0.0477442	0.381992
0.751215	0.243822
0.948588	0.119003
0.666191	0.174753
0.82765	0.162119
0.763164	0.487873
0.527855	0.224475
0.87792	0.165409
0.579553	0.334288
0.138655	0.406094
0.038226	0.936341
0.680759	0.332509
0.428325	0.662149
0.922004	0.403337
0.982054	0.0561797
0.399794	0.0297979
0.438172	0.151009
0.27362	0.38676
0.270011	0.939811
0.561513	0.097661
0.101929	0.324677
0.585534	0.629784
0.549152	0.463455
0.795193	0.128706
0.797743	0.933848
0.5348	0.835969
0.870189	0.215558
0.168477	0.298514
0.877707	0.0904811
0.701851	0.859761
0.146661	0.101645
0.889559	0.584833
0.252654	0.163179
